id,type,x,y,key,lon,lat,OBJECTID,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,GEOID,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,Shape_Leng,Shape_Area,GEOID_Data,nodes_tract,pop_tract,median_inc,stops_tract
"1505",FWJCT,"3413","57822","1480",6342335.573854458518326,2163040.089030464645475,18163,"06","019","003202","2","060190032022",Block Group 2,G5030,S,523958.000000000000000,0.000000000000000,"+36.7680281","-119.7450477",0.034398872362610,0.000052883273906,15000US060190032022,4.000000000000000,1080.000000000000000,,1.000000000000000
"1506",DMOND,"3165","57945","1481",6342481.026728714816272,2166235.856303181964904,18160,"06","019","003201","1","060190032011",Block Group 1,G5030,S,817317.000000000000000,0.000000000000000,"+36.7755725","-119.7485287",0.041795590562667,0.000082499873831,15000US060190032011,4.000000000000000,2314.000000000000000,49850.000000000000000,8.000000000000000
"1507",DMOND,"3928","57384","1482",6342518.712863575667143,2166935.843271089252084,18160,"06","019","003201","1","060190032011",Block Group 1,G5030,S,817317.000000000000000,0.000000000000000,"+36.7755725","-119.7485287",0.041795590562667,0.000082499873831,15000US060190032011,4.000000000000000,2314.000000000000000,49850.000000000000000,8.000000000000000
"1508",FWJCT,"3525","56828","1483",6342372.119850139133632,2164138.681944241281599,18162,"06","019","003202","1","060190032021",Block Group 1,G5030,S,443887.000000000058208,0.000000000000000,"+36.7695011","-119.7508202",0.031830982645826,0.000044802600866,15000US060190032021,4.000000000000000,1573.000000000000000,55769.000000000000000,7.000000000000000
"1509",FWJCT,"6092","26565","1484",6342390.006008076481521,2164537.292136476840824,18162,"06","019","003202","1","060190032021",Block Group 1,G5030,S,443887.000000000058208,0.000000000000000,"+36.7695011","-119.7508202",0.031830982645826,0.000044802600866,15000US060190032021,4.000000000000000,1573.000000000000000,55769.000000000000000,7.000000000000000
"1510",FWJCT,"5479","26653","1485",6342336.221522845327854,2164141.564668200910091,18162,"06","019","003202","1","060190032021",Block Group 1,G5030,S,443887.000000000058208,0.000000000000000,"+36.7695011","-119.7508202",0.031830982645826,0.000044802600866,15000US060190032021,4.000000000000000,1573.000000000000000,55769.000000000000000,7.000000000000000
"1511",FWJCT,"2853","27614","1486",6342298.572225716896355,2163041.026831311173737,18163,"06","019","003202","2","060190032022",Block Group 2,G5030,S,523958.000000000000000,0.000000000000000,"+36.7680281","-119.7450477",0.034398872362610,0.000052883273906,15000US060190032022,4.000000000000000,1080.000000000000000,,1.000000000000000
"1512",FWJCT,"3229","27809","1487",6342282.639483625069261,2162603.260743394959718,18163,"06","019","003202","2","060190032022",Block Group 2,G5030,S,523958.000000000000000,0.000000000000000,"+36.7680281","-119.7450477",0.034398872362610,0.000052883273906,15000US060190032022,4.000000000000000,1080.000000000000000,,1.000000000000000
"1513",FWJCT,"5248","27510","1488",6342253.226676217280328,2162042.030944862868637,18273,"06","019","002800","3","060190028003",Block Group 3,G5030,S,726625.999999999883585,0.000000000000000,"+36.7597331","-119.7490349",0.051001080389630,0.000073330511570,15000US060190028003,12.000000000000000,1092.000000000000000,21114.000000000000000,3.000000000000000
"1514",FWJCT,"6537","27880","1489",6342443.078806393779814,2166237.845069519709796,18160,"06","019","003201","1","060190032011",Block Group 1,G5030,S,817317.000000000000000,0.000000000000000,"+36.7755725","-119.7485287",0.041795590562667,0.000082499873831,15000US060190032011,4.000000000000000,2314.000000000000000,49850.000000000000000,8.000000000000000
"1515",FWJCT,"5410","27900","1490",6342357.155905341729522,2164541.016482102684677,18162,"06","019","003202","1","060190032021",Block Group 1,G5030,S,443887.000000000058208,0.000000000000000,"+36.7695011","-119.7508202",0.031830982645826,0.000044802600866,15000US060190032021,4.000000000000000,1573.000000000000000,55769.000000000000000,7.000000000000000
"1516",FWJCT,"5957","28639","1491",6332400.000030000694096,2196880.999844000209123,7257,"06","019","004408","2","060190044082",Block Group 2,G5030,S,4548519.000000000000000,29341.000000000000000,"+36.8626333","-119.7952018",0.126487835456578,0.000462606117763,15000US060190044082,54.000000000000000,1849.000000000000000,66653.000000000000000,1.000000000000000
"1517",FWJCT,"1528","28856","1492",6333425.000029999762774,2196896.999844000209123,14188,"06","019","004405","3","060190044053",Block Group 3,G5030,S,569744.000000000000000,54706.000000000000000,"+36.8560219","-119.7785618",0.032055669979785,0.000063096571452,15000US060190044053,19.000000000000000,1121.000000000000000,74402.000000000000000,4.000000000000000
"1518",FWJCT,"3717","28719","1493",6333349.000029999762774,2198600.999844000209123,7257,"06","019","004408","2","060190044082",Block Group 2,G5030,S,4548519.000000000000000,29341.000000000000000,"+36.8626333","-119.7952018",0.126487835456578,0.000462606117763,15000US060190044082,54.000000000000000,1849.000000000000000,66653.000000000000000,1.000000000000000
"1519",FWJCT,"3499","29385","1494",6333505.000029999762774,2199075.999844000209123,7257,"06","019","004408","2","060190044082",Block Group 2,G5030,S,4548519.000000000000000,29341.000000000000000,"+36.8626333","-119.7952018",0.126487835456578,0.000462606117763,15000US060190044082,54.000000000000000,1849.000000000000000,66653.000000000000000,1.000000000000000
"1520",FWJCT,"7371","29204","1495",6333301.000030000694096,2198624.999844000209123,7257,"06","019","004408","2","060190044082",Block Group 2,G5030,S,4548519.000000000000000,29341.000000000000000,"+36.8626333","-119.7952018",0.126487835456578,0.000462606117763,15000US060190044082,54.000000000000000,1849.000000000000000,66653.000000000000000,1.000000000000000
"1521",FWJCT,"2824","30376","1496",6333625.000029999762774,2199424.999844000209123,7257,"06","019","004408","2","060190044082",Block Group 2,G5030,S,4548519.000000000000000,29341.000000000000000,"+36.8626333","-119.7952018",0.126487835456578,0.000462606117763,15000US060190044082,54.000000000000000,1849.000000000000000,66653.000000000000000,1.000000000000000
"1522",FWJCT,"3741","30516","1497",6333891.000029999762774,2199402.999844000209123,1996,"06","019","004405","1","060190044051",Block Group 1,G5030,S,590873.000000000000000,0.000000000000000,"+36.8632363","-119.7764767",0.036685935179079,0.000059709842075,15000US060190044051,7.000000000000000,738.000000000000000,115893.000000000000000,0.000000000000000
"1523",FWJCT,"5263","30208","1498",6335783.000029999762774,2199401.999844000209123,1996,"06","019","004405","1","060190044051",Block Group 1,G5030,S,590873.000000000000000,0.000000000000000,"+36.8632363","-119.7764767",0.036685935179079,0.000059709842075,15000US060190044051,7.000000000000000,738.000000000000000,115893.000000000000000,0.000000000000000
"1524",FWJCT,"5939","30510","1499",6333731.000029999762774,2199926.999844000209123,4465,"06","019","005516","1","060190055161",Block Group 1,G5030,S,800609.999999999883585,0.000000000000000,"+36.8715914","-119.7725887",0.042270836033265,0.000080913136319,15000US060190055161,3.000000000000000,2847.000000000000000,118450.000000000000000,0.000000000000000
"1525",FWJCT,"2850","30821","1500",6333689.000029999762774,2199923.999844000209123,7257,"06","019","004408","2","060190044082",Block Group 2,G5030,S,4548519.000000000000000,29341.000000000000000,"+36.8626333","-119.7952018",0.126487835456578,0.000462606117763,15000US060190044082,54.000000000000000,1849.000000000000000,66653.000000000000000,1.000000000000000
"1526",FWJCT,"3374","31351","1501",6333711.000029999762774,2201513.999844000209123,7257,"06","019","004408","2","060190044082",Block Group 2,G5030,S,4548519.000000000000000,29341.000000000000000,"+36.8626333","-119.7952018",0.126487835456578,0.000462606117763,15000US060190044082,54.000000000000000,1849.000000000000000,66653.000000000000000,1.000000000000000
"1527",FWJCT,"1494","31527","1502",6333657.000029999762774,2201515.999844000209123,7257,"06","019","004408","2","060190044082",Block Group 2,G5030,S,4548519.000000000000000,29341.000000000000000,"+36.8626333","-119.7952018",0.126487835456578,0.000462606117763,15000US060190044082,54.000000000000000,1849.000000000000000,66653.000000000000000,1.000000000000000
"1528",FWJCT,"3141","31935","1503",6332336.000030000694096,2194580.999844000209123,14185,"06","019","004404","1","060190044041",Block Group 1,G5030,S,1675319.000000000000000,0.000000000000000,"+36.8468711","-119.7939614",0.069242536114870,0.000169261251048,15000US060190044041,81.000000000000000,1931.000000000000000,39191.000000000000000,15.000000000000000
"1529",FWJCT,"7179","31850","1504",6332335.000029999762774,2194207.999844000209123,14185,"06","019","004404","1","060190044041",Block Group 1,G5030,S,1675319.000000000000000,0.000000000000000,"+36.8468711","-119.7939614",0.069242536114870,0.000169261251048,15000US060190044041,81.000000000000000,1931.000000000000000,39191.000000000000000,15.000000000000000
"1530",FWJCT,"2811","32132","1505",6331898.000029999762774,2194188.999844000209123,14185,"06","019","004404","1","060190044041",Block Group 1,G5030,S,1675319.000000000000000,0.000000000000000,"+36.8468711","-119.7939614",0.069242536114870,0.000169261251048,15000US060190044041,81.000000000000000,1931.000000000000000,39191.000000000000000,15.000000000000000
"1531",FWJCT,"3130","32577","1506",6332363.000029998831451,2193787.999844000209123,18176,"06","019","004406","1","060190044061",Block Group 1,G5030,S,662673.999999999883585,0.000000000000000,"+36.8483087","-119.7791678",0.032858857847109,0.000066952601960,15000US060190044061,12.000000000000000,2711.000000000000000,41681.000000000000000,8.000000000000000
"1532",FWJCT,"2550","33029","1507",6332724.000029999762774,2194197.999844000209123,14188,"06","019","004405","3","060190044053",Block Group 3,G5030,S,569744.000000000000000,54706.000000000000000,"+36.8560219","-119.7785618",0.032055669979785,0.000063096571452,15000US060190044053,19.000000000000000,1121.000000000000000,74402.000000000000000,4.000000000000000
"1533",FWJCT,"3416","33080","1508",6331543.000029999762774,2194125.999844000209123,14185,"06","019","004404","1","060190044041",Block Group 1,G5030,S,1675319.000000000000000,0.000000000000000,"+36.8468711","-119.7939614",0.069242536114870,0.000169261251048,15000US060190044041,81.000000000000000,1931.000000000000000,39191.000000000000000,15.000000000000000
"1534",FWJCT,"5255","33132","1509",6332329.000029999762774,2193255.999844000209123,14185,"06","019","004404","1","060190044041",Block Group 1,G5030,S,1675319.000000000000000,0.000000000000000,"+36.8468711","-119.7939614",0.069242536114870,0.000169261251048,15000US060190044041,81.000000000000000,1931.000000000000000,39191.000000000000000,15.000000000000000
"1535",FWJCT,"5853","33112","1510",6333808.000030000694096,2194191.999844000209123,14188,"06","019","004405","3","060190044053",Block Group 3,G5030,S,569744.000000000000000,54706.000000000000000,"+36.8560219","-119.7785618",0.032055669979785,0.000063096571452,15000US060190044053,19.000000000000000,1121.000000000000000,74402.000000000000000,4.000000000000000
"1536",FWJCT,"2733","33200","1511",6332361.000029999762774,2194613.999844000209123,14188,"06","019","004405","3","060190044053",Block Group 3,G5030,S,569744.000000000000000,54706.000000000000000,"+36.8560219","-119.7785618",0.032055669979785,0.000063096571452,15000US060190044053,19.000000000000000,1121.000000000000000,74402.000000000000000,4.000000000000000
"1537",FWJCT,"3173","33280","1512",6332346.000029999762774,2194971.999844000209123,14188,"06","019","004405","3","060190044053",Block Group 3,G5030,S,569744.000000000000000,54706.000000000000000,"+36.8560219","-119.7785618",0.032055669979785,0.000063096571452,15000US060190044053,19.000000000000000,1121.000000000000000,74402.000000000000000,4.000000000000000
"1538",FWJCT,"706","34039","1513",6332421.000029999762774,2195042.999844000209123,14188,"06","019","004405","3","060190044053",Block Group 3,G5030,S,569744.000000000000000,54706.000000000000000,"+36.8560219","-119.7785618",0.032055669979785,0.000063096571452,15000US060190044053,19.000000000000000,1121.000000000000000,74402.000000000000000,4.000000000000000
"1539",FWJCT,"3940","33868","1514",6332590.000029999762774,2195267.999844000209123,14188,"06","019","004405","3","060190044053",Block Group 3,G5030,S,569744.000000000000000,54706.000000000000000,"+36.8560219","-119.7785618",0.032055669979785,0.000063096571452,15000US060190044053,19.000000000000000,1121.000000000000000,74402.000000000000000,4.000000000000000
"1540",FWJCT,"3641","34461","1515",6333169.000029999762774,2195800.999844000209123,14188,"06","019","004405","3","060190044053",Block Group 3,G5030,S,569744.000000000000000,54706.000000000000000,"+36.8560219","-119.7785618",0.032055669979785,0.000063096571452,15000US060190044053,19.000000000000000,1121.000000000000000,74402.000000000000000,4.000000000000000
"1541",FWJCT,"5462","34052","1516",6331643.000029999762774,2194164.999844000209123,14185,"06","019","004404","1","060190044041",Block Group 1,G5030,S,1675319.000000000000000,0.000000000000000,"+36.8468711","-119.7939614",0.069242536114870,0.000169261251048,15000US060190044041,81.000000000000000,1931.000000000000000,39191.000000000000000,15.000000000000000
"1542",FWJCT,"5458","34480","1517",6331274.000029999762774,2193945.999844000209123,14185,"06","019","004404","1","060190044041",Block Group 1,G5030,S,1675319.000000000000000,0.000000000000000,"+36.8468711","-119.7939614",0.069242536114870,0.000169261251048,15000US060190044041,81.000000000000000,1931.000000000000000,39191.000000000000000,15.000000000000000
"1543",FWJCT,"7482","34426","1518",6332332.000029999762774,2192880.999844000209123,14185,"06","019","004404","1","060190044041",Block Group 1,G5030,S,1675319.000000000000000,0.000000000000000,"+36.8468711","-119.7939614",0.069242536114870,0.000169261251048,15000US060190044041,81.000000000000000,1931.000000000000000,39191.000000000000000,15.000000000000000
"1544",FWJCT,"2807","35679","1519",6332526.000029999762774,2192884.999844000209123,18176,"06","019","004406","1","060190044061",Block Group 1,G5030,S,662673.999999999883585,0.000000000000000,"+36.8483087","-119.7791678",0.032858857847109,0.000066952601960,15000US060190044061,12.000000000000000,2711.000000000000000,41681.000000000000000,8.000000000000000
"1545",FWJCT,"3175","35674","1520",6332342.000029999762774,2192480.999844000209123,18176,"06","019","004406","1","060190044061",Block Group 1,G5030,S,662673.999999999883585,0.000000000000000,"+36.8483087","-119.7791678",0.032858857847109,0.000066952601960,15000US060190044061,12.000000000000000,2711.000000000000000,41681.000000000000000,8.000000000000000
"1546",FWJCT,"4922","35466","1521",6332321.000029999762774,2191952.999844000209123,14185,"06","019","004404","1","060190044041",Block Group 1,G5030,S,1675319.000000000000000,0.000000000000000,"+36.8468711","-119.7939614",0.069242536114870,0.000169261251048,15000US060190044041,81.000000000000000,1931.000000000000000,39191.000000000000000,15.000000000000000
"1547",FWJCT,"6144","35661","1522",6332329.000029999762774,2191569.999844000209123,14185,"06","019","004404","1","060190044041",Block Group 1,G5030,S,1675319.000000000000000,0.000000000000000,"+36.8468711","-119.7939614",0.069242536114870,0.000169261251048,15000US060190044041,81.000000000000000,1931.000000000000000,39191.000000000000000,15.000000000000000
"1548",FWJCT,"1410","36703","1523",6332752.000030000694096,2191577.999844000209123,18176,"06","019","004406","1","060190044061",Block Group 1,G5030,S,662673.999999999883585,0.000000000000000,"+36.8483087","-119.7791678",0.032858857847109,0.000066952601960,15000US060190044061,12.000000000000000,2711.000000000000000,41681.000000000000000,8.000000000000000
"1549",FWJCT,"7669","37066","1524",6332370.000029999762774,2191186.999844000209123,18177,"06","019","004406","3","060190044063",Block Group 3,G5030,S,1220018.000000000000000,0.000000000000000,"+36.8411238","-119.7740819",0.049031606485857,0.000123252093995,15000US060190044063,29.000000000000000,1826.000000000000000,56987.000000000000000,7.000000000000000
"1550",FWJCT,"2517","37398","1525",6331959.000029999762774,2191569.999844000209123,14185,"06","019","004404","1","060190044041",Block Group 1,G5030,S,1675319.000000000000000,0.000000000000000,"+36.8468711","-119.7939614",0.069242536114870,0.000169261251048,15000US060190044041,81.000000000000000,1931.000000000000000,39191.000000000000000,15.000000000000000
"1551",FWJCT,"3392","37728","1526",6331829.000030000694096,2191565.999844000209123,14185,"06","019","004404","1","060190044041",Block Group 1,G5030,S,1675319.000000000000000,0.000000000000000,"+36.8468711","-119.7939614",0.069242536114870,0.000169261251048,15000US060190044041,81.000000000000000,1931.000000000000000,39191.000000000000000,15.000000000000000
"1552",FWJCT,"5223","38059","1527",6332378.000029999762774,2190965.999844000209123,18177,"06","019","004406","3","060190044063",Block Group 3,G5030,S,1220018.000000000000000,0.000000000000000,"+36.8411238","-119.7740819",0.049031606485857,0.000123252093995,15000US060190044063,29.000000000000000,1826.000000000000000,56987.000000000000000,7.000000000000000
"1553",FWJCT,"5956","38325","1528",6331563.000029998831451,2191481.999844000209123,14186,"06","019","004404","2","060190044042",Block Group 2,G5030,S,1051319.000000000000000,0.000000000000000,"+36.8408411","-119.7898187",0.045059275756186,0.000106209252141,15000US060190044042,60.000000000000000,1256.000000000000000,24821.000000000000000,8.000000000000000
"1554",FWJCT,"104","39336","1529",6331384.000029999762774,2191251.999844000209123,14186,"06","019","004404","2","060190044042",Block Group 2,G5030,S,1051319.000000000000000,0.000000000000000,"+36.8408411","-119.7898187",0.045059275756186,0.000106209252141,15000US060190044042,60.000000000000000,1256.000000000000000,24821.000000000000000,8.000000000000000
"1555",FWJCT,"3736","39418","1530",6331470.000029999762774,2191636.999844000209123,14185,"06","019","004404","1","060190044041",Block Group 1,G5030,S,1675319.000000000000000,0.000000000000000,"+36.8468711","-119.7939614",0.069242536114870,0.000169261251048,15000US060190044041,81.000000000000000,1931.000000000000000,39191.000000000000000,15.000000000000000
"1556",FWJCT,"3214","39734","1531",6332531.000029999762774,2190602.999844000209123,18177,"06","019","004406","3","060190044063",Block Group 3,G5030,S,1220018.000000000000000,0.000000000000000,"+36.8411238","-119.7740819",0.049031606485857,0.000123252093995,15000US060190044063,29.000000000000000,1826.000000000000000,56987.000000000000000,7.000000000000000
"1557",FWJCT,"8426","39678","1532",6332436.000029999762774,2190546.999844000209123,14186,"06","019","004404","2","060190044042",Block Group 2,G5030,S,1051319.000000000000000,0.000000000000000,"+36.8408411","-119.7898187",0.045059275756186,0.000106209252141,15000US060190044042,60.000000000000000,1256.000000000000000,24821.000000000000000,8.000000000000000
"1558",FWJCT,"1518","40720","1533",6332349.000029999762774,2190344.999844000209123,14186,"06","019","004404","2","060190044042",Block Group 2,G5030,S,1051319.000000000000000,0.000000000000000,"+36.8408411","-119.7898187",0.045059275756186,0.000106209252141,15000US060190044042,60.000000000000000,1256.000000000000000,24821.000000000000000,8.000000000000000
"1559",FWJCT,"3322","40739","1534",6332661.000030000694096,2190348.999844000209123,18177,"06","019","004406","3","060190044063",Block Group 3,G5030,S,1220018.000000000000000,0.000000000000000,"+36.8411238","-119.7740819",0.049031606485857,0.000123252093995,15000US060190044063,29.000000000000000,1826.000000000000000,56987.000000000000000,7.000000000000000
"1560",FWJCT,"5332","40061","1535",6332716.000029999762774,2190678.999844000209123,18177,"06","019","004406","3","060190044063",Block Group 3,G5030,S,1220018.000000000000000,0.000000000000000,"+36.8411238","-119.7740819",0.049031606485857,0.000123252093995,15000US060190044063,29.000000000000000,1826.000000000000000,56987.000000000000000,7.000000000000000
"1561",FWJCT,"5949","40362","1536",6332770.000029999762774,2190254.999844000209123,18177,"06","019","004406","3","060190044063",Block Group 3,G5030,S,1220018.000000000000000,0.000000000000000,"+36.8411238","-119.7740819",0.049031606485857,0.000123252093995,15000US060190044063,29.000000000000000,1826.000000000000000,56987.000000000000000,7.000000000000000
"1562",FWJCT,"2146","42026","1537",6331310.000029999762774,2191105.999844000209123,14186,"06","019","004404","2","060190044042",Block Group 2,G5030,S,1051319.000000000000000,0.000000000000000,"+36.8408411","-119.7898187",0.045059275756186,0.000106209252141,15000US060190044042,60.000000000000000,1256.000000000000000,24821.000000000000000,8.000000000000000
"1563",FWJCT,"4039","41938","1538",6330916.000029999762774,2190857.999844000209123,14186,"06","019","004404","2","060190044042",Block Group 2,G5030,S,1051319.000000000000000,0.000000000000000,"+36.8408411","-119.7898187",0.045059275756186,0.000106209252141,15000US060190044042,60.000000000000000,1256.000000000000000,24821.000000000000000,8.000000000000000
"1564",FWJCT,"3994","42372","1539",6330366.000029999762774,2190848.999844000209123,14186,"06","019","004404","2","060190044042",Block Group 2,G5030,S,1051319.000000000000000,0.000000000000000,"+36.8408411","-119.7898187",0.045059275756186,0.000106209252141,15000US060190044042,60.000000000000000,1256.000000000000000,24821.000000000000000,8.000000000000000
"1565",FWJCT,"7229","42448","1540",6330313.000029999762774,2192784.999844000209123,14185,"06","019","004404","1","060190044041",Block Group 1,G5030,S,1675319.000000000000000,0.000000000000000,"+36.8468711","-119.7939614",0.069242536114870,0.000169261251048,15000US060190044041,81.000000000000000,1931.000000000000000,39191.000000000000000,15.000000000000000
"1566",FWJCT,"3376","43875","1541",6330412.000029999762774,2192782.999844000209123,14185,"06","019","004404","1","060190044041",Block Group 1,G5030,S,1675319.000000000000000,0.000000000000000,"+36.8468711","-119.7939614",0.069242536114870,0.000169261251048,15000US060190044041,81.000000000000000,1931.000000000000000,39191.000000000000000,15.000000000000000
"1567",FWJCT,"5427","43817","1542",6330575.000029999762774,2192859.999844000209123,14185,"06","019","004404","1","060190044041",Block Group 1,G5030,S,1675319.000000000000000,0.000000000000000,"+36.8468711","-119.7939614",0.069242536114870,0.000169261251048,15000US060190044041,81.000000000000000,1931.000000000000000,39191.000000000000000,15.000000000000000
"1568",FWJCT,"5869","43124","1543",6330350.000029999762774,2191264.999844000209123,14186,"06","019","004404","2","060190044042",Block Group 2,G5030,S,1051319.000000000000000,0.000000000000000,"+36.8408411","-119.7898187",0.045059275756186,0.000106209252141,15000US060190044042,60.000000000000000,1256.000000000000000,24821.000000000000000,8.000000000000000
"1569",FWJCT,"1","44711","1544",6330324.000029999762774,2192493.999844000209123,14185,"06","019","004404","1","060190044041",Block Group 1,G5030,S,1675319.000000000000000,0.000000000000000,"+36.8468711","-119.7939614",0.069242536114870,0.000169261251048,15000US060190044041,81.000000000000000,1931.000000000000000,39191.000000000000000,15.000000000000000
"1570",FWJCT,"4164","44391","1545",6330199.000029999762774,2190846.999844000209123,14186,"06","019","004404","2","060190044042",Block Group 2,G5030,S,1051319.000000000000000,0.000000000000000,"+36.8408411","-119.7898187",0.045059275756186,0.000106209252141,15000US060190044042,60.000000000000000,1256.000000000000000,24821.000000000000000,8.000000000000000
"1571",FWJCT,"7244","44903","1546",6330376.000029999762774,2190712.999844000209123,14186,"06","019","004404","2","060190044042",Block Group 2,G5030,S,1051319.000000000000000,0.000000000000000,"+36.8408411","-119.7898187",0.045059275756186,0.000106209252141,15000US060190044042,60.000000000000000,1256.000000000000000,24821.000000000000000,8.000000000000000
"1572",FWJCT,"909","45966","1547",6330384.000030000694096,2190410.999844000209123,14186,"06","019","004404","2","060190044042",Block Group 2,G5030,S,1051319.000000000000000,0.000000000000000,"+36.8408411","-119.7898187",0.045059275756186,0.000106209252141,15000US060190044042,60.000000000000000,1256.000000000000000,24821.000000000000000,8.000000000000000
"1573",FWJCT,"4269","45891","1548",6330412.000029999762774,2190209.999844000209123,14186,"06","019","004404","2","060190044042",Block Group 2,G5030,S,1051319.000000000000000,0.000000000000000,"+36.8408411","-119.7898187",0.045059275756186,0.000106209252141,15000US060190044042,60.000000000000000,1256.000000000000000,24821.000000000000000,8.000000000000000
"1574",FWJCT,"4259","46491","1549",6330402.000029999762774,2190410.999844000209123,14186,"06","019","004404","2","060190044042",Block Group 2,G5030,S,1051319.000000000000000,0.000000000000000,"+36.8408411","-119.7898187",0.045059275756186,0.000106209252141,15000US060190044042,60.000000000000000,1256.000000000000000,24821.000000000000000,8.000000000000000
"1575",FWJCT,"6940","46370","1550",6330204.000029999762774,2190207.999844000209123,14186,"06","019","004404","2","060190044042",Block Group 2,G5030,S,1051319.000000000000000,0.000000000000000,"+36.8408411","-119.7898187",0.045059275756186,0.000106209252141,15000US060190044042,60.000000000000000,1256.000000000000000,24821.000000000000000,8.000000000000000
"1576",FWJCT,"953","47255","1551",6330423.000029999762774,2189316.999844000209123,14186,"06","019","004404","2","060190044042",Block Group 2,G5030,S,1051319.000000000000000,0.000000000000000,"+36.8408411","-119.7898187",0.045059275756186,0.000106209252141,15000US060190044042,60.000000000000000,1256.000000000000000,24821.000000000000000,8.000000000000000
"1577",FWJCT,"4244","47131","1552",6330636.000029999762774,2190209.999844000209123,14186,"06","019","004404","2","060190044042",Block Group 2,G5030,S,1051319.000000000000000,0.000000000000000,"+36.8408411","-119.7898187",0.045059275756186,0.000106209252141,15000US060190044042,60.000000000000000,1256.000000000000000,24821.000000000000000,8.000000000000000
"1578",FWJCT,"4225","47921","1553",6330420.000029999762774,2190038.999844000209123,14186,"06","019","004404","2","060190044042",Block Group 2,G5030,S,1051319.000000000000000,0.000000000000000,"+36.8408411","-119.7898187",0.045059275756186,0.000106209252141,15000US060190044042,60.000000000000000,1256.000000000000000,24821.000000000000000,8.000000000000000
"1579",FWJCT,"7003","47660","1554",6330385.000029999762774,2190516.999844000209123,14186,"06","019","004404","2","060190044042",Block Group 2,G5030,S,1051319.000000000000000,0.000000000000000,"+36.8408411","-119.7898187",0.045059275756186,0.000106209252141,15000US060190044042,60.000000000000000,1256.000000000000000,24821.000000000000000,8.000000000000000
"1580",FWJCT,"2069","48681","1555",6330604.000029999762774,2190519.999844000209123,14186,"06","019","004404","2","060190044042",Block Group 2,G5030,S,1051319.000000000000000,0.000000000000000,"+36.8408411","-119.7898187",0.045059275756186,0.000106209252141,15000US060190044042,60.000000000000000,1256.000000000000000,24821.000000000000000,8.000000000000000
"1581",FWJCT,"5466","49333","1556",6330446.000029999762774,2188463.999844000209123,22843,"06","019","004504","1","060190045041",Block Group 1,G5030,S,1288067.000000000000000,0.000000000000000,"+36.8301843","-119.7857859",0.046872004841904,0.000130108616419,15000US060190045041,89.000000000000000,1900.000000000000000,36974.000000000000000,6.000000000000000
"1582",FWJCT,"5896","48963","1557",6329584.000030000694096,2186289.999844000209123,18299,"06","019","004504","4","060190045044",Block Group 4,G5030,S,509318.000000000000000,0.000000000000000,"+36.8343872","-119.7943990",0.040003838007682,0.000051449120372,15000US060190045044,15.000000000000000,942.000000000000000,34923.000000000000000,3.000000000000000
"1583",FWJCT,"1145","49841","1558",6330397.000029999762774,2185168.999844000209123,22843,"06","019","004504","1","060190045041",Block Group 1,G5030,S,1288067.000000000000000,0.000000000000000,"+36.8301843","-119.7857859",0.046872004841904,0.000130108616419,15000US060190045041,89.000000000000000,1900.000000000000000,36974.000000000000000,6.000000000000000
"1584",FWJCT,"4635","49564","1559",6330432.000029999762774,2186603.999844000209123,22843,"06","019","004504","1","060190045041",Block Group 1,G5030,S,1288067.000000000000000,0.000000000000000,"+36.8301843","-119.7857859",0.046872004841904,0.000130108616419,15000US060190045041,89.000000000000000,1900.000000000000000,36974.000000000000000,6.000000000000000
"1585",FWJCT,"4286","50687","1560",6330377.000029999762774,2184206.999844000209123,22843,"06","019","004504","1","060190045041",Block Group 1,G5030,S,1288067.000000000000000,0.000000000000000,"+36.8301843","-119.7857859",0.046872004841904,0.000130108616419,15000US060190045041,89.000000000000000,1900.000000000000000,36974.000000000000000,6.000000000000000
"1586",FWJCT,"10206","50321","1561",6333055.000029999762774,2186285.999844000209123,14555,"06","019","005406","1","060190054061",Block Group 1,G5030,S,638137.000000000000000,0.000000000000000,"+36.8337528","-119.7767655",0.032444183370910,0.000064461607505,15000US060190054061,18.000000000000000,1169.000000000000000,61250.000000000000000,4.000000000000000
"1587",FWJCT,"2822","52061","1562",6332837.000029999762774,2186284.999844000209123,22843,"06","019","004504","1","060190045041",Block Group 1,G5030,S,1288067.000000000000000,0.000000000000000,"+36.8301843","-119.7857859",0.046872004841904,0.000130108616419,15000US060190045041,89.000000000000000,1900.000000000000000,36974.000000000000000,6.000000000000000
"1588",FWJCT,"3583","52322","1563",6333022.000029999762774,2185882.999844000209123,14539,"06","019","005405","1","060190054051",Block Group 1,G5030,S,646096.000000000000000,0.000000000000000,"+36.8266031","-119.7767800",0.032522884419179,0.000065259514506,15000US060190054051,27.000000000000000,1708.000000000000000,67240.000000000000000,4.000000000000000
"1589",FWJCT,"5408","51288","1564",6333064.000029999762774,2185574.999844000209123,14539,"06","019","005405","1","060190054051",Block Group 1,G5030,S,646096.000000000000000,0.000000000000000,"+36.8266031","-119.7767800",0.032522884419179,0.000065259514506,15000US060190054051,27.000000000000000,1708.000000000000000,67240.000000000000000,4.000000000000000
